"...1","Year.x","Month.x","State","Data Status","Thousand Dollars","Megawatthours","Count","Cents/kWh","DATE","oil_emp(thousands)","U.S. Field Production of Crude Oil Thousand Barrels per Day","Labor Force Participation","Employment-Population Rate","Unemployment Rate"
1105,2022,3,"NV","Final",245346.01,2681174.1,1442245,9.15,2022-03-01,112.7,11806,60.9,57.8,5.1
1106,2022,3,"NY","Final",1910348.5,11363678,8541284,16.81,2022-03-01,112.7,11806,60.1,57.3,4.6
1107,2022,3,"OH","Final",1201482.4,12365287,5725218,9.72,2022-03-01,112.7,11806,61.6,59.2,3.9
1108,2022,3,"OK","Final",431809.74,5078627.4,2154410,8.5,2022-03-01,112.7,11806,61.6,59.9,2.9
1109,2022,3,"OR","Final",423615.45,4666039.2,2092649,9.08,2022-03-01,112.7,11806,62.6,60.3,3.7
1110,2022,3,"PA","Final",1250247.5,11509064,6252104,10.86,2022-03-01,112.7,11806,61.8,59.2,4.2
1111,2022,3,"RI","Final",120386.83,612480.66,508301,19.66,2022-03-01,112.7,11806,63.7,61.7,3.1
1112,2022,3,"SC","Final",603793.1,6118720.7,2882775,9.87,2022-03-01,112.7,11806,57.3,55.5,3.2
1113,2022,3,"SD","Final",114949.03,1156469.3,497375,9.94,2022-03-01,112.7,11806,68.7,67.4,1.9
1114,2022,3,"TN","Final",779571.96,7871499,3573871,9.9,2022-03-01,112.7,11806,60.9,58.9,3.3
1115,2022,3,"TX","Final",3250540.2,35413889,13906026,9.18,2022-03-01,112.7,11806,64.1,61.6,3.9
1116,2022,3,"UT","Final",210081.99,2533166.7,1353471,8.29,2022-03-01,112.7,11806,68.7,67.2,2.2
1117,2022,3,"VA","Final",940350.68,9659662.8,4015091,9.73,2022-03-01,112.7,11806,64.7,63,2.7
1118,2022,3,"VT","Final",78305.4,465629.47,381230,16.82,2022-03-01,112.7,11806,63.3,61.9,2.2
1119,2022,3,"WA","Final",729878.3,8132179.8,3733974,8.98,2022-03-01,112.7,11806,63.9,61.4,3.9
1120,2022,3,"WI","Final",664672.3,5787939.8,3148538,11.48,2022-03-01,112.7,11806,65.8,63.9,2.9
1121,2022,3,"WV","Final",260801.01,2778920.6,1025437,9.39,2022-03-01,112.7,11806,54.4,52.3,3.8
1122,2022,3,"WY","Final",114133.62,1414131.7,350555,8.07,2022-03-01,112.7,11806,63.7,61.6,3.3
1123,2022,2,"AK","Final",103302.94,510447.35,350002,20.24,2022-02-01,112,11258,65.1,62,4.8
1124,2022,2,"AL","Final",698834.41,6785335.1,2687049,10.3,2022-02-01,112,11258,57,55.5,2.6
1125,2022,2,"AR","Final",349648.6,3974991.6,1649335,8.8,2022-02-01,112,11258,57.3,55.4,3.2
1126,2022,2,"AZ","Final",561190.75,5254566.3,3348416,10.68,2022-02-01,112,11258,61.3,59.1,3.6
1127,2022,2,"CA","Final",3390429.8,16636420,15246719,20.38,2022-02-01,112,11258,61.9,58.9,4.8
1128,2022,2,"CO","Final",465873.05,4303770.7,2871170,10.82,2022-02-01,112,11258,68.6,66.1,3.6
1129,2022,2,"CT","Final",515065.3,2219159.5,1693725,23.21,2022-02-01,112,11258,66.2,63.1,4.6
1130,2022,2,"DC","Final",112394.27,805940.12,329603,13.95,2022-02-01,112,11258,70.6,66.6,5.6
1131,2022,2,"DE","Final",107886.02,993762.18,518008,10.86,2022-02-01,112,11258,61.1,58.4,4.4
1132,2022,2,"FL","Final",2154054.4,17215899,11326721,12.51,2022-02-01,112,11258,59,57,3.3
1133,2022,2,"GA","Final",1082712.9,10910406,5231871,9.92,2022-02-01,112,11258,61.7,59.8,3.1
1134,2022,2,"HI","Final",227157.02,653323.06,505651,34.77,2022-02-01,112,11258,59.4,57.5,3.2
1135,2022,2,"IA","Final",369704.72,4420389.6,1674180,8.36,2022-02-01,112,11258,67.7,66,2.6
1136,2022,2,"ID","Final",163328.68,2017936.3,961312,8.09,2022-02-01,112,11258,63.1,61.4,2.7
1137,2022,2,"IL","Final",1183041.2,10884071,6012888,10.87,2022-02-01,112,11258,64.2,61.2,4.7
1138,2022,2,"IN","Final",895037.96,8376694.9,3265626,10.68,2022-02-01,112,11258,63.1,61.3,2.9
1139,2022,2,"KS","Final",328903.96,3190988.3,1556397,10.31,2022-02-01,112,11258,66.5,64.8,2.5
1140,2022,2,"KY","Final",612949.72,6455254.3,2362217,9.5,2022-02-01,112,11258,57.8,55.5,4
1141,2022,2,"LA","Final",661021.72,7587245.1,2387084,8.71,2022-02-01,112,11258,58.3,56.1,3.8
1142,2022,2,"MA","Final",927061.94,4271692.5,3302557,21.7,2022-02-01,112,11258,65.4,62.9,3.8
1143,2022,2,"MD","Final",640025.37,4920193.1,2677863,13.01,2022-02-01,112,11258,64.8,62.7,3.3
1144,2022,2,"ME","Final",187551.37,1083593.6,809594,17.31,2022-02-01,112,11258,59.6,57.7,3.3
1145,2022,2,"MI","Final",1025043.2,7888386.5,5033159,12.99,2022-02-01,112,11258,60.2,57.6,4.3
1146,2022,2,"MN","Final",627954.66,5475310.4,2824322,11.47,2022-02-01,112,11258,68.2,66.5,2.5
1147,2022,2,"MO","Final",585952.98,6741421.2,3278740,8.69,2022-02-01,112,11258,62.4,60.7,2.7
1148,2022,2,"MS","Final",385032.64,3881884.3,1559159,9.92,2022-02-01,112,11258,55.3,53.1,3.9
1149,2022,2,"MT","Final",123298.75,1392835.6,661295,8.85,2022-02-01,112,11258,62.9,61.3,2.6
1150,2022,2,"NC","Final",1058156.3,11632379,5607049,9.1,2022-02-01,112,11258,61.3,59.1,3.6
1151,2022,2,"ND","Final",179716.81,2158453.9,476516,8.33,2022-02-01,112,11258,69.2,67.7,2.1
1152,2022,2,"NE","Final",226285.61,2723837,1088716,8.31,2022-02-01,112,11258,69.5,68.1,2
1153,2022,2,"NH","Final",180712.72,909247.68,754422,19.88,2022-02-01,112,11258,65.6,64.1,2.3
1154,2022,2,"NJ","Final",764020.51,5498577.8,4197535,13.89,2022-02-01,112,11258,63.3,60.3,4.7
1155,2022,2,"NM","Final",187958.66,1980245.1,1074058,9.49,2022-02-01,112,11258,56.8,54,5
1156,2022,2,"NV","Final",234561.96,2519271.6,1435625,9.31,2022-02-01,112,11258,60.6,57.4,5.2
1157,2022,2,"NY","Final",2070698.4,11593898,8466392,17.86,2022-02-01,112,11258,60,57.1,4.8
1158,2022,2,"OH","Final",1208315.6,12087833,5722815,10,2022-02-01,112,11258,61.5,59.1,4
1159,2022,2,"OK","Final",448419.11,5207090.2,2145291,8.61,2022-02-01,112,11258,61.5,59.8,2.9
1160,2022,2,"OR","Final",418731.92,4602112.8,2085903,9.1,2022-02-01,112,11258,62.6,60.3,3.7
1161,2022,2,"PA","Final",1369959.8,12380927,6236434,11.07,2022-02-01,112,11258,61.6,59,4.2
1162,2022,2,"RI","Final",123062.48,573147.47,515770,21.47,2022-02-01,112,11258,63.6,61.6,3.3
1163,2022,2,"SC","Final",648790.74,6430881.6,2859847,10.09,2022-02-01,112,11258,57.3,55.5,3.2
1164,2022,2,"SD","Final",118226.53,1172391.3,495503,10.08,2022-02-01,112,11258,68.7,67.3,1.9
1165,2022,2,"TN","Final",893292.75,9066739.7,3564165,9.85,2022-02-01,112,11258,60.9,58.8,3.4
1166,2022,2,"TX","Final",3196291.1,34719529,14010674,9.21,2022-02-01,112,11258,64,61.4,4.1
1167,2022,2,"UT","Final",203162.2,2425646.3,1351391,8.38,2022-02-01,112,11258,68.6,67.1,2.2
1168,2022,2,"VA","Final",1089901.6,11161535,4007306,9.76,2022-02-01,112,11258,64.6,62.8,2.7
1169,2022,2,"VT","Final",78106.64,469902.61,380816,16.62,2022-02-01,112,11258,63.2,61.7,2.3
1170,2022,2,"WA","Final",718587.14,7954313.2,3651143,9.03,2022-02-01,112,11258,63.7,61.2,4
1171,2022,2,"WI","Final",656797.81,5567528.5,3138800,11.8,2022-02-01,112,11258,65.8,63.9,2.9
1172,2022,2,"WV","Final",260672.07,2798602.5,1026019,9.31,2022-02-01,112,11258,54.3,52.2,3.8
1173,2022,2,"WY","Final",110602.26,1377062.6,349719,8.03,2022-02-01,112,11258,63.5,61.4,3.4
1174,2022,1,"AK","Final",117909.84,579887.66,350302,20.33,2022-01-01,111.1,11480,65.2,61.8,5.2
1175,2022,1,"AL","Final",812129.19,7726094.1,2701725,10.51,2022-01-01,111.1,11480,56.9,55.4,2.6
1176,2022,1,"AR","Final",362934.74,4156508,1678136,8.73,2022-01-01,111.1,11480,57.1,55.3,3.2
1177,2022,1,"AZ","Final",611033.94,5891401.9,3346026,10.37,2022-01-01,111.1,11480,61.2,58.9,3.7
1178,2022,1,"CA","Final",3991408,20422443,15536722,19.54,2022-01-01,111.1,11480,61.9,58.6,5.2
1179,2022,1,"CO","Final",515837.44,4714557,2867910,10.94,2022-01-01,111.1,11480,68.6,65.9,4
1180,2022,1,"CT","Final",519310.41,2615260.7,1693476,19.86,2022-01-01,111.1,11480,66.3,63.1,4.9
1181,2022,1,"DC","Final",129401.57,925431.91,327923,13.98,2022-01-01,111.1,11480,70.3,66,6
1182,2022,1,"DE","Final",115241.3,1075022.9,516859,10.72,2022-01-01,111.1,11480,61.1,58.3,4.6
1183,2022,1,"FL","Final",2182363.1,18138523,11243207,12.03,2022-01-01,111.1,11480,58.9,56.8,3.5
1184,2022,1,"GA","Final",1260875,12613604,5239001,10,2022-01-01,111.1,11480,61.6,59.7,3.1
1185,2022,1,"HI","Final",255282.47,727447.54,505600,35.09,2022-01-01,111.1,11480,59.2,57.4,3.1
1186,2022,1,"IA","Final",417652.91,4919271.4,1674652,8.49,2022-01-01,111.1,11480,67.6,65.7,2.7
1187,2022,1,"ID","Final",187510.23,2294820.2,957870,8.17,2022-01-01,111.1,11480,63,61.2,2.8
1188,2022,1,"IL","Final",1253528.9,12336749,6014833,10.16,2022-01-01,111.1,11480,64.1,61,4.7
1189,2022,1,"IN","Final",951648.56,8971155.6,3359110,10.61,2022-01-01,111.1,11480,62.9,61,2.9
1190,2022,1,"KS","Final",355287.85,3430922.6,1559019,10.36,2022-01-01,111.1,11480,66.4,64.7,2.5
1191,2022,1,"KY","Final",699018.35,7074070.2,2361262,9.88,2022-01-01,111.1,11480,57.7,55.4,4
1192,2022,1,"LA","Final",731497.07,7926838.4,2442727,9.23,2022-01-01,111.1,11480,58.2,55.9,4
1193,2022,1,"MA","Final",957461.78,4442022.5,3308164,21.55,2022-01-01,111.1,11480,65.3,62.8,3.9
1194,2022,1,"MD","Final",745845.53,5984337.2,2674025,12.46,2022-01-01,111.1,11480,64.8,62.5,3.5
1195,2022,1,"ME","Final",178563.81,1163438.8,843355,15.35,2022-01-01,111.1,11480,59.8,57.6,3.7
1196,2022,1,"MI","Final",1157819,8868917.1,5025137,13.05,2022-01-01,111.1,11480,60,57.3,4.4
1197,2022,1,"MN","Final",675331.02,6110555.8,2826054,11.05,2022-01-01,111.1,11480,68.1,66.3,2.7
1198,2022,1,"MO","Final",646744.71,7430684.2,3276798,8.7,2022-01-01,111.1,11480,62.4,60.6,3
1199,2022,1,"MS","Final",388219.07,4029373.2,1576886,9.63,2022-01-01,111.1,11480,55.2,53,4.1
1200,2022,1,"MT","Final",138846.95,1493030.6,660929,9.3,2022-01-01,111.1,11480,62.8,61.1,2.7
1201,2022,1,"NC","Final",1132651.5,13489978,5430161,8.4,2022-01-01,111.1,11480,61.2,59,3.7
1202,2022,1,"ND","Final",191541.76,2335412,477763,8.2,2022-01-01,111.1,11480,69.1,67.6,2.2
1203,2022,1,"NE","Final",237211.6,2922702.1,1088831,8.12,2022-01-01,111.1,11480,69.4,68,2
1204,2022,1,"NH","Final",195309.71,1023501.6,754434,19.08,2022-01-01,111.1,11480,65.4,63.9,2.3
1205,2022,1,"NJ","Final",933040.37,6574097.8,4203312,14.19,2022-01-01,111.1,11480,63.1,59.8,5.2
1206,2022,1,"NM","Final",205105.07,2195079.7,1072559,9.34,2022-01-01,111.1,11480,56.8,53.8,5.4
1207,2022,1,"NV","Final",260416.55,2835335.3,1438300,9.18,2022-01-01,111.1,11480,60.2,57,5.2
1208,2022,1,"NY","Final",2111315,12313362,8495625,17.15,2022-01-01,111.1,11480,60,56.9,5.2
1209,2022,1,"OH","Final",1333183.9,13532271,5718157,9.85,2022-01-01,111.1,11480,61.4,58.9,4.1
1210,2022,1,"OK","Final",485745.03,5745392.2,2147174,8.45,2022-01-01,111.1,11480,61.4,59.6,2.9
1211,2022,1,"OR","Final",475829.35,5192936.2,2086181,9.16,2022-01-01,111.1,11480,62.6,60.1,3.9
1212,2022,1,"PA","Final",1529473.2,14002148,6240044,10.92,2022-01-01,111.1,11480,61.4,58.8,4.3
1213,2022,1,"RI","Final",129849.42,639090.5,513856,20.32,2022-01-01,111.1,11480,63.6,61.3,3.5
1214,2022,1,"SC","Final",730830.15,7261717.4,2830770,10.06,2022-01-01,111.1,11480,57.3,55.4,3.3
1215,2022,1,"SD","Final",125048.81,1267672.4,495442,9.86,2022-01-01,111.1,11480,68.6,67.3,2
1216,2022,1,"TN","Final",904841.03,8865375.5,3564938,10.21,2022-01-01,111.1,11480,60.7,58.6,3.4
1217,2022,1,"TX","Final",3232758.3,36730783,13808001,8.8,2022-01-01,111.1,11480,64,61.2,4.3
1218,2022,1,"UT","Final",217236.99,2700359.3,1349146,8.04,2022-01-01,111.1,11480,68.4,66.9,2.2
1219,2022,1,"VA","Final",1204767.6,12236021,4008130,9.85,2022-01-01,111.1,11480,64.3,62.5,2.8
1220,2022,1,"VT","Final",89688.04,533713.82,380586,16.8,2022-01-01,111.1,11480,63,61.5,2.4
1221,2022,1,"WA","Final",815141.55,9125688.7,3658851,8.93,2022-01-01,111.1,11480,63.5,60.9,4
1222,2022,1,"WI","Final",728427.77,6248512.1,3152586,11.66,2022-01-01,111.1,11480,65.8,63.8,3
1223,2022,1,"WV","Final",309078.86,3334002,1026026,9.27,2022-01-01,111.1,11480,54.2,52.1,3.9
1224,2022,1,"WY","Final",115983.46,1488525,349619,7.79,2022-01-01,111.1,11480,63.3,61.1,3.5
1225,2021,12,"AK","Final",116452.13,584358.7,350831,19.93,2021-12-01,111.4,11678,65.1,61.6,5.3
1226,2021,12,"AL","Final",509427.02,6628252.1,2716252,7.69,2021-12-01,111.4,11678,56.8,55.3,2.7
1227,2021,12,"AR","Final",326467.48,3733248.2,1684732,8.74,2021-12-01,111.4,11678,56.9,55.1,3.2
1228,2021,12,"AZ","Final",594626.24,5731192,3333238,10.38,2021-12-01,111.4,11678,61.1,58.8,3.7
1229,2021,12,"CA","Final",3896056.6,20077356,16577795,19.41,2021-12-01,111.4,11678,61.7,58.4,5.5
1230,2021,12,"CO","Final",494805.21,4521595.7,2866032,10.94,2021-12-01,111.4,11678,68.5,65.6,4.2
1231,2021,12,"CT","Final",420017.21,2315925.3,1694494,18.14,2021-12-01,111.4,11678,65.7,62.3,5.1
1232,2021,12,"DC","Final",113292.53,823088.85,328066,13.76,2021-12-01,111.4,11678,69.7,65.4,6.1
1233,2021,12,"DE","Final",100525.71,942619.26,516295,10.66,2021-12-01,111.4,11678,61,58.1,4.7
1234,2021,12,"FL","Final",1982543.7,18357687,11385065,10.8,2021-12-01,111.4,11678,58.7,56.6,3.6
1235,2021,12,"GA","Final",1080794.4,10586975,5225515,10.21,2021-12-01,111.4,11678,61.6,59.6,3.2
1236,2021,12,"HI","Final",253122.78,756974.25,505566,33.44,2021-12-01,111.4,11678,59.1,57.2,3.1
1237,2021,12,"IA","Final",372608.24,4501510.7,1681848,8.28,2021-12-01,111.4,11678,67.4,65.4,2.9
1238,2021,12,"ID","Final",178398.64,2144437,963983,8.32,2021-12-01,111.4,11678,62.9,61.1,2.9
1239,2021,12,"IL","Final",1142101.1,11039793,6015241,10.35,2021-12-01,111.4,11678,63.8,60.8,4.8
1240,2021,12,"IN","Final",852032.25,7987634.2,3347471,10.67,2021-12-01,111.4,11678,62.7,60.8,3
1241,2021,12,"KS","Final",316045.27,3101290,1564669,10.19,2021-12-01,111.4,11678,66.3,64.6,2.6
1242,2021,12,"KY","Final",584911.92,6062580.6,2363196,9.65,2021-12-01,111.4,11678,57.6,55.3,4.1
1243,2021,12,"LA","Final",657476.57,7228758.1,2464311,9.1,2021-12-01,111.4,11678,57.9,55.6,4.1
1244,2021,12,"MA","Final",806689.48,4013533,3290291,20.1,2021-12-01,111.4,11678,65.1,62.6,3.9
1245,2021,12,"MD","Final",623211.59,4956603,2670867,12.57,2021-12-01,111.4,11678,64.6,62.3,3.6
1246,2021,12,"ME","Final",160208.9,1057607,843056,15.15,2021-12-01,111.4,11678,59.9,57.5,3.9
1247,2021,12,"MI","Final",1061790.6,8272208.3,5027750,12.84,2021-12-01,111.4,11678,59.8,57.1,4.5
1248,2021,12,"MN","Final",618207.03,5782360.6,2828071,10.69,2021-12-01,111.4,11678,68,66.1,2.9
1249,2021,12,"MO","Final",560397.86,6121468.6,3281883,9.15,2021-12-01,111.4,11678,62.4,60.4,3.2
1250,2021,12,"MS","Final",351949.16,3662311.5,1583865,9.61,2021-12-01,111.4,11678,55.2,52.9,4.2
1251,2021,12,"MT","Final",130937.6,1358766.2,660128,9.64,2021-12-01,111.4,11678,62.6,60.9,2.7
1252,2021,12,"NC","Final",1028893.1,10921038,5593245,9.42,2021-12-01,111.4,11678,60.9,58.5,3.9
1253,2021,12,"ND","Final",179259.52,2213704.2,479462,8.1,2021-12-01,111.4,11678,68.9,67.4,2.3
1254,2021,12,"NE","Final",229842.21,2766521.5,1097303,8.31,2021-12-01,111.4,11678,69.4,67.9,2.1
1255,2021,12,"NH","Final",173036.76,941208.83,753216,18.38,2021-12-01,111.4,11678,65.3,63.7,2.4
1256,2021,12,"NJ","Final",772723.21,5735996.2,4214180,13.47,2021-12-01,111.4,11678,62.8,59.3,5.6
1257,2021,12,"NM","Final",196646.72,2106274.1,1074247,9.34,2021-12-01,111.4,11678,56.7,53.6,5.6
1258,2021,12,"NV","Final",243284.08,2868135.2,1436872,8.48,2021-12-01,111.4,11678,59.8,56.6,5.3
1259,2021,12,"NY","Final",1830128.4,11610882,8504830,15.76,2021-12-01,111.4,11678,59.9,56.6,5.5
1260,2021,12,"OH","Final",1215120.6,12075131,5714557,10.06,2021-12-01,111.4,11678,61.3,58.8,4.2
1261,2021,12,"OK","Final",407059.12,4933314.7,2150694,8.25,2021-12-01,111.4,11678,61.2,59.4,2.9
1262,2021,12,"OR","Final",473333.92,5247055.2,2085649,9.02,2021-12-01,111.4,11678,62.4,59.9,3.9
1263,2021,12,"PA","Final",1299378.3,12213801,6232268,10.64,2021-12-01,111.4,11678,61.3,58.5,4.5
1264,2021,12,"RI","Final",115159.38,573039.48,504458,20.1,2021-12-01,111.4,11678,63.5,61.1,3.7
1265,2021,12,"SC","Final",625848.43,6294214.8,2867985,9.94,2021-12-01,111.4,11678,57.2,55.3,3.3
1266,2021,12,"SD","Final",116273.46,1148742.7,495149,10.12,2021-12-01,111.4,11678,68.6,67.2,2.1
1267,2021,12,"TN","Final",806768.8,7913180,3553452,10.2,2021-12-01,111.4,11678,60.6,58.4,3.5
1268,2021,12,"TX","Final",2850973.9,33482067,13652086,8.51,2021-12-01,111.4,11678,63.9,61,4.5
1269,2021,12,"UT","Final",215302.38,2709053,1340742,7.95,2021-12-01,111.4,11678,68.2,66.7,2.2
1270,2021,12,"VA","Final",985123.74,10082369,4020365,9.77,2021-12-01,111.4,11678,64.1,62.2,2.9
1271,2021,12,"VT","Final",80938.49,482575.38,381071,16.77,2021-12-01,111.4,11678,62.9,61.3,2.6
1272,2021,12,"WA","Final",770237.79,8609174.9,3662174,8.95,2021-12-01,111.4,11678,63.3,60.7,4.1
1273,2021,12,"WI","Final",634008.16,5875119.4,3152511,10.79,2021-12-01,111.4,11678,65.8,63.8,3
1274,2021,12,"WV","Final",247122.56,2812378.9,1024595,8.79,2021-12-01,111.4,11678,54,51.9,4
1275,2021,12,"WY","Final",112076.01,1422068,349953,7.88,2021-12-01,111.4,11678,63.1,60.9,3.6
1276,2021,11,"AK","Final",107855.4,533550.31,351002,20.21,2021-11-01,110.7,11782,64.9,61.4,5.5
1277,2021,11,"AL","Final",673640.38,6483346.4,2711287,10.39,2021-11-01,110.7,11782,56.7,55.1,2.8
1278,2021,11,"AR","Final",314820.82,3560032.2,1699875,8.84,2021-11-01,110.7,11782,56.7,54.8,3.3
1279,2021,11,"AZ","Final",542059.9,5392907.5,3323939,10.05,2021-11-01,110.7,11782,61,58.7,3.9
1280,2021,11,"CA","Final",3540145.6,18754521,15505323,18.88,2021-11-01,110.7,11782,61.5,58,5.7
1281,2021,11,"CO","Final",465330.38,4231005.2,2863059,11,2021-11-01,110.7,11782,68.4,65.4,4.4
1282,2021,11,"CT","Final",376988.1,2095337.2,1693348,17.99,2021-11-01,110.7,11782,65.1,61.6,5.3
1283,2021,11,"DC","Final",116279.14,816778.51,327573,14.24,2021-11-01,110.7,11782,69.8,65.4,6.3
1284,2021,11,"DE","Final",93804.51,843270.56,515867,11.12,2021-11-01,110.7,11782,60.9,58,4.8
1285,2021,11,"FL","Final",1866764.1,16615545,11202379,11.24,2021-11-01,110.7,11782,58.6,56.4,3.8
1286,2021,11,"GA","Final",1096343.5,10390619,5223131,10.55,2021-11-01,110.7,11782,61.5,59.5,3.3
1287,2021,11,"HI","Final",239930.55,761331.86,505494,31.51,2021-11-01,110.7,11782,58.9,57,3.2
1288,2021,11,"IA","Final",339477.12,4156420.2,1679647,8.17,2021-11-01,110.7,11782,67.3,65.2,3.1
1289,2021,11,"ID","Final",147520.86,1806142.8,961477,8.17,2021-11-01,110.7,11782,62.8,60.9,3
1290,2021,11,"IL","Final",1119425.8,10343555,6009409,10.82,2021-11-01,110.7,11782,63.6,60.4,5
1291,2021,11,"IN","Final",844999.18,7710594.4,3343433,10.96,2021-11-01,110.7,11782,62.5,60.5,3.1
1292,2021,11,"KS","Final",309551.43,2987714.8,1565624,10.36,2021-11-01,110.7,11782,66.3,64.5,2.7
1293,2021,11,"KY","Final",569966.42,5833975.3,2362034,9.77,2021-11-01,110.7,11782,57.5,55.1,4.2
1294,2021,11,"LA","Final",640527.6,6983173.7,2478981,9.17,2021-11-01,110.7,11782,57.8,55.3,4.3
1295,2021,11,"MA","Final",747657.26,3909236,3333038,19.13,2021-11-01,110.7,11782,65.1,62.4,4.2
1296,2021,11,"MD","Final",543059.47,4529518.5,2668783,11.99,2021-11-01,110.7,11782,64.6,62.1,3.9
1297,2021,11,"ME","Final",127244.45,848863.86,810506,14.99,2021-11-01,110.7,11782,60,57.5,4.2
1298,2021,11,"MI","Final",1000848.2,7770555.1,5024332,12.88,2021-11-01,110.7,11782,59.7,56.8,4.8
1299,2021,11,"MN","Final",581570.66,5221360.9,2826433,11.14,2021-11-01,110.7,11782,67.9,65.8,3.1
1300,2021,11,"MO","Final",530666.64,5696086.8,3328958,9.32,2021-11-01,110.7,11782,62.4,60.3,3.3
1301,2021,11,"MS","Final",347386.87,3551011,1589015,9.78,2021-11-01,110.7,11782,55.1,52.7,4.4
1302,2021,11,"MT","Final",112366.46,1185963,658976,9.47,2021-11-01,110.7,11782,62.5,60.7,2.8
1303,2021,11,"NC","Final",911937.44,10234635,5443212,8.91,2021-11-01,110.7,11782,60.5,58,4.1
1304,2021,11,"ND","Final",169105.3,1939174.4,479114,8.72,2021-11-01,110.7,11782,68.8,67.2,2.3
1305,2021,11,"NE","Final",208124.78,2505616.2,1090677,8.31,2021-11-01,110.7,11782,69.3,67.8,2.2
1306,2021,11,"NH","Final",147163.26,820072.15,752104,17.95,2021-11-01,110.7,11782,65.2,63.5,2.6
1307,2021,11,"NJ","Final",722280.27,5268947.1,4210820,13.71,2021-11-01,110.7,11782,62.7,59.1,5.7
1308,2021,11,"NM","Final",187019.62,1937481.1,1072537,9.65,2021-11-01,110.7,11782,56.6,53.3,5.8
1309,2021,11,"NV","Final",221894.87,2627205.4,1432838,8.45,2021-11-01,110.7,11782,59.8,56.5,5.4
1310,2021,11,"NY","Final",1699550.3,10667971,8404698,15.93,2021-11-01,110.7,11782,59.6,56.3,5.6
1311,2021,11,"OH","Final",1170610.9,11481790,5714080,10.2,2021-11-01,110.7,11782,61.3,58.7,4.3
1312,2021,11,"OK","Final",400322.44,4676990.4,2148711,8.56,2021-11-01,110.7,11782,61,59.2,3
1313,2021,11,"OR","Final",388865.36,4316574.4,2085094,9.01,2021-11-01,110.7,11782,62.1,59.6,4
1314,2021,11,"PA","Final",1164409.7,11090404,6227464,10.5,2021-11-01,110.7,11782,61.2,58.3,4.7
1315,2021,11,"RI","Final",99588.69,544139.04,508515,18.3,2021-11-01,110.7,11782,63.5,60.9,4.1
1316,2021,11,"SC","Final",629062.16,5831218.2,2831530,10.79,2021-11-01,110.7,11782,57.2,55.2,3.4
1317,2021,11,"SD","Final",101313.77,1013880.4,494543,9.99,2021-11-01,110.7,11782,68.6,67.1,2.2
1318,2021,11,"TN","Final",730074.97,7277782.6,3553243,10.03,2021-11-01,110.7,11782,60.4,58.3,3.6
1319,2021,11,"TX","Final",2846537.5,32132007,13453525,8.86,2021-11-01,110.7,11782,63.8,60.8,4.6
1320,2021,11,"UT","Final",194374.52,2454656.4,1337825,7.92,2021-11-01,110.7,11782,68.1,66.5,2.3
1321,2021,11,"VA","Final",938084.7,10272832,4019269,9.13,2021-11-01,110.7,11782,63.9,62,3
1322,2021,11,"VT","Final",73048.53,433002.47,381287,16.87,2021-11-01,110.7,11782,62.7,61,2.8
1323,2021,11,"WA","Final",636604.96,7199344,3659683,8.84,2021-11-01,110.7,11782,63.2,60.5,4.2
1324,2021,11,"WI","Final",583921.64,5358802.6,3136216,10.9,2021-11-01,110.7,11782,65.8,63.7,3.1
1325,2021,11,"WV","Final",250313.81,2731618.5,1023892,9.16,2021-11-01,110.7,11782,53.9,51.7,4.2
1326,2021,11,"WY","Final",102682.2,1305240.9,349180,7.87,2021-11-01,110.7,11782,63.1,60.8,3.7
1327,2021,10,"AK","Final",100356.72,485394.78,350936,20.68,2021-10-01,110.9,11564,64.8,61.1,5.7
1328,2021,10,"AL","Final",709792.7,6824437.5,2707764,10.4,2021-10-01,110.9,11564,56.5,54.9,2.9
1329,2021,10,"AR","Final",357030.44,3889697.9,1661842,9.18,2021-10-01,110.9,11564,56.5,54.6,3.4
1330,2021,10,"AZ","Final",647899.08,6092921.1,3313305,10.63,2021-10-01,110.9,11564,61,58.5,4.1
1331,2021,10,"CA","Final",4100480.9,20641271,15839729,19.87,2021-10-01,110.9,11564,61.5,57.7,6.1
1332,2021,10,"CO","Final",486484.57,4409139.7,2860084,11.03,2021-10-01,110.9,11564,68.2,65.1,4.6
1333,2021,10,"CT","Final",375265.68,2042299.6,1693074,18.37,2021-10-01,110.9,11564,64.5,60.8,5.6
1334,2021,10,"DC","Final",107218.08,787454.38,326954,13.62,2021-10-01,110.9,11564,69.9,65.4,6.5
1335,2021,10,"DE","Final",91171.96,842723.66,515332,10.82,2021-10-01,110.9,11564,60.9,57.9,5
1336,2021,10,"FL","Final",2312638,21325132,11290175,10.84,2021-10-01,110.9,11564,58.6,56.2,3.9
1337,2021,10,"GA","Final",1171793.1,10860225,5210009,10.79,2021-10-01,110.9,11564,61.5,59.4,3.4
1338,2021,10,"HI","Final",243735,783374.64,505082,31.11,2021-10-01,110.9,11564,58.8,56.9,3.3
1339,2021,10,"IA","Final",355283.79,4212222.9,1677119,8.43,2021-10-01,110.9,11564,67.3,65,3.3
1340,2021,10,"ID","Final",140657.51,1715859.8,960062,8.2,2021-10-01,110.9,11564,62.8,60.8,3.1
1341,2021,10,"IL","Final",1106195.8,10412441,6004622,10.62,2021-10-01,110.9,11564,63.4,60.1,5.2
1342,2021,10,"IN","Final",821563.28,7729049.5,3340354,10.63,2021-10-01,110.9,11564,62.4,60.4,3.3
